video_id,title,video_description,channel_title,publish_time,thumbnail_url,video_url,duration_minutes,formatted_duration
LHQkjggcMmI,“How to Paint a Wildflower Garden” 🌻🌸🌼 full acrylic painting tutorial on my YouTube channel! #art,"Full tutorial: https://www.youtube.com/live/ffQF7z0YJos?feature=share

Please subscribe https://www.youtube.com/subscription_center?add_user=angelafineart and give a thumbs up if you enjoyed this video. Thank you for watching! 

Bonus Content: 
Patreon - https://www.patreon.com/angelafineart
My Website - http://www.thankfulart.com/ 

Merch:
Etsy - https://www.etsy.com/shop/AngelaAndersonArt
Teespring - https://teespring.com/stores/angelafineart

Social Media:
Facebook - https://www.facebook.com/angelaandersonfineart
Thankful Art Group - https://www.facebook.com/groups/thankfulart
My Blog - http://angelaandersonart.blogspot.com/
Pinterest - https://www.pinterest.com/angelafineart/
Twitter - https://twitter.com/angelafineart
Instagram - https://instagram.com/thankfulart

Contact Info:
Email - angelafineart@gmail.com
Mail - P.O. Box 12171, Russellville, AR 72812",Angela Anderson,2023-05-01T20:39:13Z,https://i.ytimg.com/vi/LHQkjggcMmI/mqdefault.jpg,https://www.youtube.com/watch?v=LHQkjggcMmI,0.97,0:58
tDdfPMTX15Y,The Complete Beginner's Guide to Watercolor,"🎨 Ready to Start Your Watercolor Journey? 🎨
Discover everything you need to know about watercolor painting in this beginner-friendly guide! From choosing the right tools and materials to mastering basic techniques, this step-by-step tutorial is perfect for anyone who’s ready to unleash their creativity.

🖌️ What You’ll Learn in This Video:

• Essential watercolor supplies you need to get started.
• Easy techniques for blending, layering, and creating texture.
• Pro tips to build your confidence and create stunning artwork.

📌 Start Painting Today!
🛍️ Shop My Favorite Watercolor Supplies: https://jennarainey.com/amazon
📖 Download My Free Beginner’s Watercolor Guide: https://jennarainey.com/cbgtw-ebook
🌟 Level Up with My Watercolor Course for Under $100!: https://jennarainey.com/everyday-watercolor-companion-course

✨ Follow Along for More Tips and Tutorials!
🔗 Website: https://jennarainey.com
🔗 IG: @jennarainey 

Hit play and let’s make watercolor magic together! 💧✨

_______________________________________

DON’T MISS!

The Art Within - my course on sketching & watercolor fundamentals, finding artistic style, getting into flow state and more: https://jennarainey.com/the-art-within

My Art School Patreon: https://jennarainey.com/patreon 

_______________________________________

The Complete Beginner's Guide to Watercolor FLOWERS: https://youtu.be/xIQUd-d6wuM

The Complete Beginner's Guide to Watercolor: Your Common Questions Answered: https://youtu.be/e-RAg_-NckU

How to Paint Anything with Watercolor: https://youtu.be/9e2wy7ktKA0

_______________________________________

Supply Videos: https://youtube.com/playlist?list=PLdb2U9SHuFlKJwcKAzcOqdJXbxwnmF2H6

Paint a Color Wheel: https://youtu.be/akMvmZkxSBw

Paint a Color Chart: https://youtu.be/A91c99UyUfs

How to paint leaves: https://youtube.com/playlist?list=PLdb2U9SHuFlI93n_-F6-ZOKfl45nqGm7I

_______________________________________

WHO DOESN’T LOVE FREEBIES?!

Watercolor, Art & Business Supply List: https://jennarainey.com/supply-list
Digitizing Watercolor (video): https://jennarainey.com/digitize-your-artwork
Vectorize Your Artwork (pdf): https://jennarainey.com/vector-guide
Stationery Design Guide Template: https://jennarainey.com/design-guide

_______________________________________


*DISCLOSURE: This video and description contains affiliate links, which means that if you click on one of the product links, I’ll receive a small commission. This helps support the channel and allows us to continue to make videos like this. Thank you for the support!

_______________________________________


*Check out my best-selling watercolor books:
— Everyday Watercolor: https://amzn.to/2XJkWNU 
— Everyday Watercolor Flowers: https://amzn.to/2ZyIN4P 

______________________________________

MUSIC: paid for and licenses acquired from Artlist.

00:00 - What this video covers and an FYI
00:50 - Let’s talk supplies!
01:39 - Explaining my palette (extra colors than what's listed?)
02:38 - Colors I use, how I organize them, pro vs. student levels
10:11 - Brushes I use: brand, sizes, quality.
11:21 - How these brushes are made (HIGH quality!)
13:36 - What I use different brushes for.
14:37 - Talking paper.
14:49 - Cold press or hot press?
16:24 - Cotton? GSM? Block vs. Pad?
18:38 - Paper brands: Legion vs. Arches vs. Fabriano
19:25 - Other necessary supplies…
20:08 - Now for color theory.
21:48 - Important lesson from my piano teacher.
23:04 - What to learn from color wheel.
25:14 - Color relationships and why this matters.
29:17 - Analogous colors.
31:58 - Warm colors and cool colors.
34:17 - Get your brushes out as we talk VALUE scales!
37:42 - Practicing and chatting HUE scales.
40:05 - Two techniques to must know: WOW and WOD
41:29 - Three ways to use Wet-on-Wet
48:26 - Using Wet-on-Dry
49:23 - Brush technique practice with circle painting.
51:02 - How you hold your brush changes outcome.
52:23 - Circle painting begins!
55:24 - Tip for shaky hands!
01:00:02 - Find the hold that feels right!
01:01:34 - Focusing on painting quickly.
01:02:22 - COMPOUND strokes.
01:03:24 - Painting leaves with compound strokes.
01:08:41 - If you’re struggling, try longer leaves…
01:10:06 - Putting leaves on a branch.
01:13:38 - What to do with puddles at ends of leaves.
01:15:44 - Muscle memory and wonky stems.
01:18:47 - Painting side-facing basic flower.
01:20:56 - Adding stem to the flower.
01:22:50 - THIS makes it look like a flower.
01:23:37 - Basic open flower.
01:26:06 - Biggest mistake when people paint flowers.
01:27:46 - Putting everything together: full floral wreath
01:29:47 - Composition lesson: balance.
01:31:45 - Sketch before?
01:38:19 - Step back and look…
01:39:28 - Take note as you paint.
01:42:43 - These are easy and help with balance…
01:45:32 - How I am able to paint quickly...
01:46:57 - Final (important!) encouragements. 
01:49:01 - Final details to the wreath.
01:49:53 - Further resources to continue learning.",Jenna Rainey,2021-04-30T16:00:25Z,https://i.ytimg.com/vi/tDdfPMTX15Y/mqdefault.jpg,https://www.youtube.com/watch?v=tDdfPMTX15Y,111.83,1:51:50
C8iKj4pfqAA,The ultimate WATERCOLOUR TUTORIAL | For beginners | Drawlikeasir,"A tutorial for beginners on how to paint with watercolour for beginners.

🌍 DOWNLOAD: https://drawinglikeasir.de/aquavorlage

ALL OF MY ART SUPPLIES:
▶▶▶  https://drawlikeasir.com/materials/

🚩 Social Media 🚩
➥ German Channel-- https://www.youtube.com/drawinglikeasir
➥ Patreon --------------- https://www.patreon.com/drawlikeasir
➥ Website -------------- https://drawlikeasir.com
➥ Twitter ---------------- https://twitter.com/Drawinglikeasir
➥ Facebook ----------- http://www.facebook.com/drawinglikeasir
➥ Instagram------------ https://www.instagram.com/drawinglikeasir

00:00 Intro
01:49 Art Supplies for Watercolour
06:35 Techniques (Wet on wet & Wet on dry)
12:10 Watercolour's biggest strength
14:05 DOs and DONTs
16:32 Paintalong


🎵 Background Music 🎵
https://youtu.be/PUUgUGBHKx8

FF LoFi Musik von RIFTI BEATS
https://youtu.be/0nBYI0owpeY",Draw like a Sir,2021-10-24T14:01:09Z,https://i.ytimg.com/vi/C8iKj4pfqAA/mqdefault.jpg,https://www.youtube.com/watch?v=C8iKj4pfqAA,24.47,24:28
yjESMvoIYeY,Watercolor layers explained! #watercolorpainting #painting #paintingtutorial #watercolor #art,"With the links below, I earn a small amount from qualifying purchases that you make. It’s one way to help support my channel at no added cost to you!

Amazon Shop:
https://www.amazon.com/shop/dannydrwing

Paul Rubens Watercolor Paint:
https://amzn.to/3SeVbon

Arches Cold Pressed Paper 9x12 20 sheets:
https://amzn.to/3QBXwbB

Grabie Mop Brushes:
https://shrsl.com/4a8az

Grabie Round Brushes:
https://shrsl.com/4a8b2

Grabie Cotton Paper:
https://shrsl.com/4a8b3

Windsor & Newton Masking Fluid:
https://amzn.to/3Mld9la

Ruling Pen for Masking Fluid:
https://amzn.to/3QyJIP4",dannydrwing,2023-10-29T14:04:28Z,https://i.ytimg.com/vi/yjESMvoIYeY/mqdefault.jpg,https://www.youtube.com/watch?v=yjESMvoIYeY,1,1:00
4sQVc3QDP-g,Beginner Watercolour Techniques YOU NEED TO KNOW! Episode 1,"Buy My Book: USA - https://amzn.to/402vcSF CANADA - https://amzn.to/407bLYM
Patreon: https://www.patreon.com/EmmaLefebvre
Etsy shop: https://etsy.me/2qoH5WP 
Instagram: https://www.instagram.com/emjlefebvre/
Facebook: https://www.facebook.com/Emjlefebvre/

Emma Lefebvre x Craftamo brushes: https://www.craftamo.com/ 

Paints:

MaimeriBlu Watercolours

Primary Yellow
Cadmium Yellow Deep
Permanent Red Light
Primary Red magenta
Ultramarine
Prussian Blue",Emma Jane Lefebvre (EmJ Watercolour Studio),2024-01-15T05:00:02Z,https://i.ytimg.com/vi/4sQVc3QDP-g/mqdefault.jpg,https://www.youtube.com/watch?v=4sQVc3QDP-g,20.48,20:29
fdnHglC2f58,6 Essential Watercolor Techniques,Revisiting the 6 watercolor techniques with artist Jeannie Dickson to improve your painting skills.,Strathmore Artist Papers,2024-05-17T23:18:53Z,https://i.ytimg.com/vi/fdnHglC2f58/mqdefault.jpg,https://www.youtube.com/watch?v=fdnHglC2f58,0.83,0:50
WTW4GaVrpm0,Tree practice in watercolor #watercolor #watercolortutorial #sketchbook,,Mallery Jane,2025-02-24T23:03:56Z,https://i.ytimg.com/vi/WTW4GaVrpm0/mqdefault.jpg,https://www.youtube.com/watch?v=WTW4GaVrpm0,0.55,0:33
D-0Bcvy1eMM,Here’s a great drawing and painting exercise #watercolorpainting #howtodraw #arttutorial,,Mallery Jane,2024-05-02T21:02:17Z,https://i.ytimg.com/vi/D-0Bcvy1eMM/mqdefault.jpg,https://www.youtube.com/watch?v=D-0Bcvy1eMM,0.6,0:36
mFWbzjuPMns,Watercolor tutorial - how to paint blossoming magnolia in loose style #watercolortutorial #arttips,"Watch the full tutorial here 

https://youtu.be/Z7ZCUZAa-e4



Get my Watercolor Guide on Granulated colours 
https://www.olgakoelsch.com/freebie-palette-granulated

MATERIALS I used:
Dusk Pink https://amzn.to/3LTdv31
Perylene Green https://amzn.to/3zeRCUg
Burnt Sienna https://amzn.to/3gs5KUf
Quinacridone Rose https://amzn.to/3Tmc1iO


Paper Fabriano Artistico https://amzn.to/3szgymd
Brushes https://amzn.to/3ucOIgh
________________________________

Join my Studio Membership  and level up your painting skills with botanical illustration!
https://olga-koelsch-s-school.teachable.com


Connect with me:
INSTAGRAM: https://www.instagram.com/olga.koelsch/
WEB  https://www.olgakoelsch.com

________________________

What about some FREEBIES?

Watercolour mixing guide - White Flowers Palette
https://www.olgakoelsch.com/freebie-white-palette

FREE lesson - Watercolor Iris in Exclusive Transparent Technique
https://www.olgakoelsch.com/sighupfreeclass

__________________________________

#howtopaintmagnolia#howtopainwatercolor#howtopaintflowers#paintingtutorial
#arttutorial#watercolortechniques#watercolortips#watercolortutorial  #howtopaintwatercolour #watercolorflowers #OlgaKoelsch #magnolia#loosepainting

__________________________________

*DISCLOSURE: This video and description contains affiliate links, which means that if you click on one of the product links, I’ll receive a small commission. This helps support the channel and allows me to continue to make videos like this. Thank you for the support!",Olga Koelsch,2023-04-05T21:00:19Z,https://i.ytimg.com/vi/mFWbzjuPMns/mqdefault.jpg,https://www.youtube.com/watch?v=mFWbzjuPMns,0.25,0:15
Jd0JPLd-Zdo,Analogous Colors are great to paint wet in wet #watercolor #watercolorpainting #arttutorial #artist,,Mallery Jane,2023-09-02T14:25:56Z,https://i.ytimg.com/vi/Jd0JPLd-Zdo/mqdefault.jpg,https://www.youtube.com/watch?v=Jd0JPLd-Zdo,0.58,0:35
C-q2AQzWn6o,Best watercolor warmup #watercolorforbeginners #watercoloreffect #watercolorpainting #art #painting,,Paintcrush with Kristy Rice,2023-06-30T19:29:21Z,https://i.ytimg.com/vi/C-q2AQzWn6o/mqdefault.jpg,https://www.youtube.com/watch?v=C-q2AQzWn6o,0.43,0:26
vYkr8hRwqB0,Underpainting with watercolor #watercolorpainting #watercolor #arttutorial #watercolortutorial,,Mallery Jane,2024-04-10T03:36:21Z,https://i.ytimg.com/vi/vYkr8hRwqB0/mqdefault.jpg,https://www.youtube.com/watch?v=vYkr8hRwqB0,0.48,0:29
YnWf9HTZuEY,Experimenting with shadows #watercolor #art #watercolorpainting,,Mallery Jane,2023-12-15T01:42:39Z,https://i.ytimg.com/vi/YnWf9HTZuEY/mqdefault.jpg,https://www.youtube.com/watch?v=YnWf9HTZuEY,0.42,0:25
UkJslI0vFF4,Three more ways to add texture to watercolor paintings,"Here’s three more ways to add texture to your watercolor paintings! Be creative and try out other things as well.


 ♥️Skillshare classes: 30 days FREE 1st time you join: https://skl.sh/3HkgX3m
-This class is called Loose 1-Layer Florals: Relax and Find Joy in Your Art

♥️Art Retreat in southern Italy, October 2024 - See more information and register here: https://www.tammykaye.com/art?preview=on

❤️ Feeling stuck or anxious about your art? Take a 1:1 personalized art session with me via video call: https://cal.com/tammy-kaye

❤️Become a Patreon subscriber to receive bonus content: Exclusive tutorials, livestreams, art prints and more! https://www.patreon.com/user/membership?u=81785719


Recommended beginner painting supplies:

❤️Watercolor: I spill it all in this video: https://youtu.be/xL5ndKv5lVo

❤️Gouache: I spill it all in this video: https://youtu.be/miGu7iMEQFQ


Follow me on social media for more:

❤️TikTok: https://www.tiktok.com/@tammykayeartist

❤️Insta: https://www.instagram.com/tammykayeart/?next=%2F

❤️Pinterest: https://www.pinterest.com/tammykayeart/",Tammy Kaye,2022-10-20T16:15:52Z,https://i.ytimg.com/vi/UkJslI0vFF4/mqdefault.jpg,https://www.youtube.com/watch?v=UkJslI0vFF4,0.58,0:35
wNxJHzZ1IsE,Watercolor painting tips for perfectionists 🥰 #kagalovska #watercolorsketch #fashionsketch,,Victoria Kagalovska,2023-03-13T02:00:31Z,https://i.ytimg.com/vi/wNxJHzZ1IsE/mqdefault.jpg,https://www.youtube.com/watch?v=wNxJHzZ1IsE,0.27,0:16
8GXvQj9Bbpg,Watercolor Painting like THIS is Scary 😭,,kelogsloops,2024-04-10T14:04:48Z,https://i.ytimg.com/vi/8GXvQj9Bbpg/mqdefault.jpg,https://www.youtube.com/watch?v=8GXvQj9Bbpg,0.38,0:23
DeDBVkvQzQo,Step by step digital dot mandala mug painting tutorial Etsy @ Delicatedotsandrea #art #craft #viral,,Delicate Dots Andrea Moebes,2023-04-12T18:01:27Z,https://i.ytimg.com/vi/DeDBVkvQzQo/mqdefault.jpg,https://www.youtube.com/watch?v=DeDBVkvQzQo,0.37,0:22
9lgjdYbVjQU,Galaxy Painting 🌌 #art #galaxypainting #acrylic,,AB mini ART,2024-07-02T14:09:49Z,https://i.ytimg.com/vi/9lgjdYbVjQU/mqdefault.jpg,https://www.youtube.com/watch?v=9lgjdYbVjQU,0.65,0:39
GTa-itCxNZ4,#HowToPaint #NorthernLights #AuroraBorealis #ShortsFeed #ArtShort #BobRoss #PaintWithJosh #ShortsArt,Full length video - https://youtu.be/JJocHwc-kis,Paint With Josh,2023-05-24T02:40:08Z,https://i.ytimg.com/vi/GTa-itCxNZ4/mqdefault.jpg,https://www.youtube.com/watch?v=GTa-itCxNZ4,0.98,0:59
8-hgPVs2udo,Depth purple leaves painting / Mauve leaves painting / Canvas painting / Step by step painting,,Vinillna,2023-04-26T07:42:22Z,https://i.ytimg.com/vi/8-hgPVs2udo/mqdefault.jpg,https://www.youtube.com/watch?v=8-hgPVs2udo,0.92,0:55
_qB7QrBaGfk,Northern Lights Acrylic Painting | Easy Acrylic Painting Tutorial for Beginners / Step by Step,"How to paint the nothern lights / aurora borealis painting with acrylics | Easy Acrylic Painting Tutorial for Beginners / Step by Step 
____________________________________________________

Hello, 
Today I painted the northern lights painting on canvas 
beginners can draw along easily :) 
____________________________________________________

A5 size canvas
acrylic paint colours ; prussian blue,  conifer green, magenta, titanium white, night blue & black 
____________________________________________________

I hope you enjoy watching my video, don't forget to like & subscribe 💕 
Thank you for watching, have a great day 👍 
____________________________________________________

#acrylicpaintingtechniques #acrylicpaintingoncanvas
#acrylicpaintingforbeginners #relaxingvideo #paintingideas #acrylicpainting",Artwork By S,2024-01-19T14:15:05Z,https://i.ytimg.com/vi/_qB7QrBaGfk/mqdefault.jpg,https://www.youtube.com/watch?v=_qB7QrBaGfk,3.35,3:21
vhGJjn2WJt4,Misty River STEP by STEP Acrylic Painting,"In this step by step acrylic painting tutorial, we will learn how to paint a misty and foggy river landscape scene. Happy to have you here!

➤Let me be your art mentor and we’ll dive deeper than ever before.
⭐️ https://learn.colorbyfeliks.com/mentorship

Get insider access to our biggest discounts throughout the year and be first to know about any new ColorByFeliks lessons: https://learn.colorbyfeliks.com/pl/2147489676

Be sure to SUBSCRIBE & LIKE if you found this helpful!

➤➤➤🎨 Join Feliks on Patreon!

Get ad-free lessons + reference images, art feedback, and the chance to vote on future YouTube tutorials! Plus, your support helps Feliks create more free, full-length tutorials for the community.

👉 Join here: https://www.patreon.com/colorbyfeliks?utm_campaign=creatorshare_creator

Thank you for being part of this creative journey! 🎨

★ ColorByFeliks Paint Sets available now on my website HERE: https://colorbyfeliks.com/collections/all-products/products/colorbyfeliks-acrylic-paint-set-24-large-tubes ★ 

Enjoy, and please be sure to let me know your thoughts in the comments below :) 

FREE Resources:
⭐️Get your FREE ebook here and find out The 20 Biggest Lessons in Our First year of Having an Art Business - https://learn.colorbyfeliks.com/pl/2147501486
⭐️FREE ebook teaching you how to keep your acrylic paints wet: https://learn.colorbyfeliks.com/free-ebook

➤SOCIAL MEDIA:

I am always looking at our #colorbyfeliks hashtag on social media. I share some recreations that I see on our hashtag once per week on my story on Instagram & Facebook so be sure to use our hashtag if you'd like me to see yours!

-INSTAGRAM: https://www.instagram.com/colorbyfeliks/
-FACEBOOK: https://www.facebook.com/colorbyfeliks
-PINTEREST: https://www.pinterest.com/colorbyfeliksart/

-WEBSITE: https://colorbyfeliks.com/

➤MATERIALS: 

Take your acrylic painting to the next level with the ColorByFeliks Blending Brush Bundles, designed to make blending smoother and help you get better results with ease.
👉 https://learn.colorbyfeliks.com/brushes-offer

-ColorByFeliks 24 Set of Acrylics: https://colorbyfeliks.com/collections/artsupplies/products/colorbyfeliks-acrylic-paint-set-24-large-tubes
-Sap green
-Viridian
-Phthalo blue
-Lamp black

PAINTS (Feliks K. Fine Artist's Acrylics): 
- Titanium White - https://colorbyfeliks.com/products/feliks-k-fine-artists-acrylic-paints-titanium-white

--ColorByFeliks M1 Blending Brush: https://colorbyfeliks.com/

- ⭐️ColorByFeliks Complete Brush Bundle: https://colorbyfeliks.com/collections/artsupplies/products/colorbyfeliks-complete-brush-bundle

-Palette Paper: https://colorbyfeliks.com/products/colorbyfeliks-paper-palettes

-Palette Knife: http://amzn.to/2BbxIt8

-Feliks K. Paint Brush Soaps available now HERE: https://colorbyfeliks.com/products/handmade-brush-soap

➤All work ©ColorByFeliks, if you re-create any of my original designs and offer them for sale in a retail setting, including online, please give credit on the back of the canvas as: ""Original design by ColorByFeliks www.colorbyfeliks.com"". Creating printed reproductions of my original design is not allowed and violates copyright terms.",ColorByFeliks,2021-08-05T14:14:48Z,https://i.ytimg.com/vi/vhGJjn2WJt4/mqdefault.jpg,https://www.youtube.com/watch?v=vhGJjn2WJt4,158.62,2:38:37
